,Warehouse,Order date,Delivery date,Customer,Zipcode
3950,Pittsburgh Mills,3/24/2022 23:21,4/4/2022 14:19,2817,15321
3951,Washington,3/24/2022 23:21,3/28/2022 10:18,2817,15241
3952,Butler,3/25/2022 7:38,3/28/2022 11:04,1485,15317
3953,Butler,3/25/2022 8:49,3/29/2022 17:39,91364,15217
3954,McKees Rocks,3/25/2022 8:53,3/28/2022 17:22,105317,15214
3955,Beaver,3/25/2022 9:34,3/29/2022 17:40,91364,15217
3956,Beaver,3/25/2022 9:54,3/29/2022 14:33,87042,15243
3957,Butler,3/25/2022 11:20,3/30/2022 14:16,111415,15120
3958,Washington,3/25/2022 11:41,3/28/2022 13:03,57250,15236
3959,Washington,3/25/2022 12:46,3/30/2022 12:37,23669,15102
3960,Butler,3/25/2022 12:46,3/30/2022 12:38,23669,15102
3961,Washington,3/25/2022 14:57,3/28/2022 13:50,117240,15235
3962,Washington,3/25/2022 17:55,3/29/2022 9:17,11132,15220
3963,McKees Rocks,3/25/2022 21:34,3/29/2022 9:28,118522,15106
3964,Washington,3/25/2022 21:52,3/29/2022 9:36,95540,15243
3965,McKees Rocks,3/25/2022 22:08,3/30/2022 12:23,9827,15102
3966,Beaver,3/25/2022 22:08,3/29/2022 17:22,69087,15213
3967,Beaver,3/26/2022 4:27,3/31/2022 14:28,42199,15017
3968,Butler,3/26/2022 7:03,3/30/2022 13:21,114211,15017
3969,Washington,3/26/2022 10:26,3/30/2022 10:41,1485,15317
3970,Butler,3/26/2022 10:27,3/30/2022 10:42,1485,15317
3971,Beaver,3/26/2022 10:35,3/31/2022 14:54,74199,15216
3972,McKees Rocks,3/26/2022 11:19,3/29/2022 9:09,49144,15220
3973,Washington,3/26/2022 12:50,3/29/2022 8:49,95916,15226
3974,Butler,3/26/2022 14:10,3/29/2022 16:48,33489,15237
3975,McKees Rocks,3/26/2022 14:11,3/28/2022 16:42,33489,15237
3976,Pittsburgh Mills,3/26/2022 18:37,3/29/2022 13:15,18020,15301
3977,Butler,3/26/2022 20:53,3/29/2022 12:14,118388,15237
3978,Pittsburgh Mills,3/26/2022 23:02,3/30/2022 12:59,14650,15102
3979,McKees Rocks,3/26/2022 23:49,3/28/2022 17:05,32167,15237
3980,Washington,3/28/2022 8:19,3/29/2022 16:57,47136,15237
3981,Pittsburgh Mills,3/28/2022 8:19,3/28/2022 16:33,47136,15237
3982,Pittsburgh Mills,3/28/2022 10:40,3/29/2022 10:55,116598,16101
3983,Butler,3/28/2022 11:15,3/29/2022 15:22,116860,15216
3984,Washington,3/28/2022 12:00,3/29/2022 16:34,116157,15237
3985,McKees Rocks,3/28/2022 15:20,3/30/2022 14:32,115935,15227
3986,McKees Rocks,3/28/2022 17:45,3/31/2022 9:07,11396,15220
3987,Pittsburgh Mills,3/28/2022 17:47,3/31/2022 9:07,11396,15220
3988,Washington,3/28/2022 17:48,3/29/2022 16:08,11396,15220
3989,Beaver,3/28/2022 17:50,3/29/2022 15:56,11396,15220
3990,Butler,3/28/2022 17:54,3/29/2022 15:56,11396,15220
3991,Beaver,3/28/2022 18:33,3/30/2022 12:59,14650,15102
3992,Beaver,3/28/2022 21:16,3/29/2022 16:07,51203,15211
3993,Pittsburgh Mills,3/28/2022 21:21,3/31/2022 12:10,100906,15237
3994,Pittsburgh Mills,3/28/2022 21:27,3/31/2022 14:21,163,15226
3995,Butler,3/28/2022 21:27,3/30/2022 12:12,17087,15367
3996,McKees Rocks,3/28/2022 21:28,3/30/2022 14:52,103536,15228
3997,Pittsburgh Mills,3/28/2022 22:02,3/31/2022 14:56,74199,15216
3998,Butler,3/28/2022 23:52,3/29/2022 15:14,71198,15226
3999,McKees Rocks,3/29/2022 0:43,3/30/2022 13:16,3570,15241
4000,Pittsburgh Mills,3/29/2022 4:47,4/1/2022 11:21,77463,15301
4001,Butler,3/29/2022 7:50,3/29/2022 12:00,60316,15090
4002,Butler,3/29/2022 9:44,4/4/2022 10:38,110712,15243
4003,Washington,3/29/2022 10:00,4/12/2022 14:01,120552,15243
4004,McKees Rocks,3/29/2022 11:20,3/31/2022 14:30,111231,15234
4005,Washington,3/29/2022 12:16,3/30/2022 12:48,116198,15102
4006,Washington,3/29/2022 13:07,3/30/2022 14:05,104144,15205
4007,McKees Rocks,3/29/2022 13:44,3/31/2022 12:34,105317,15214
4008,Washington,3/29/2022 13:47,3/30/2022 15:12,8054,15201
4009,Washington,3/29/2022 17:01,4/4/2022 16:32,8674,15330
4010,Pittsburgh Mills,3/29/2022 17:19,3/31/2022 11:15,80630,15044
4011,Washington,3/29/2022 17:53,3/30/2022 15:06,117619,15201
4012,Pittsburgh Mills,3/29/2022 21:25,3/31/2022 16:51,112124,15102
4013,Butler,3/29/2022 21:31,3/31/2022 17:33,82185,15226
4014,Pittsburgh Mills,3/29/2022 21:34,3/31/2022 17:12,103097,15236
4015,Butler,3/29/2022 21:37,4/1/2022 9:58,120862,15201
4016,McKees Rocks,3/29/2022 21:41,3/31/2022 17:11,103097,15236
4017,Beaver,3/29/2022 21:41,4/5/2022 10:33,71198,15226
4018,Washington,3/29/2022 21:48,3/30/2022 13:26,58077,15017
4019,Butler,3/29/2022 21:48,4/4/2022 10:06,214,15220
4020,Butler,3/29/2022 21:51,3/31/2022 14:59,45583,15301
4021,Butler,3/29/2022 22:02,4/5/2022 10:25,121022,15136
4022,Butler,3/29/2022 22:06,3/31/2022 11:22,89586,15044
4023,Butler,3/29/2022 22:15,3/31/2022 12:25,43669,15237
4024,Butler,3/29/2022 22:52,3/31/2022 11:42,2087,15090
4025,Washington,3/29/2022 23:18,3/30/2022 13:48,119479,15106
4026,McKees Rocks,3/30/2022 0:07,3/31/2022 13:56,119479,15106
4027,McKees Rocks,3/30/2022 3:23,3/31/2022 11:58,118388,15237
4028,Washington,3/30/2022 3:24,3/31/2022 11:58,118388,15237
4029,Pittsburgh Mills,3/30/2022 4:34,4/1/2022 11:20,77463,15301
4030,McKees Rocks,3/30/2022 6:20,3/31/2022 14:42,11326,15228
4031,Butler,3/30/2022 7:32,3/31/2022 13:31,91505,15205
4032,Butler,3/30/2022 7:39,3/31/2022 13:57,119455,15106
4033,Butler,3/30/2022 7:48,3/31/2022 13:39,56800,15205
4034,Washington,3/30/2022 8:04,3/31/2022 17:47,110987,15216
4035,McKees Rocks,3/30/2022 8:10,3/31/2022 13:45,51434,15106
4036,Butler,3/30/2022 8:20,4/1/2022 11:03,116225,15301
4037,Butler,3/30/2022 8:40,3/31/2022 12:45,47165,15233
4038,Washington,3/30/2022 8:56,3/31/2022 16:08,56434,15317
4039,McKees Rocks,3/30/2022 9:40,3/31/2022 16:31,830,15102
4040,Butler,3/30/2022 9:44,4/1/2022 11:05,47136,15237
4041,Washington,3/30/2022 10:41,3/31/2022 16:38,87400,15102
4042,Butler,3/30/2022 21:03,3/31/2022 17:52,74199,15216
4043,McKees Rocks,3/30/2022 21:05,4/1/2022 10:21,106228,15237
4044,Butler,3/30/2022 21:13,4/4/2022 14:35,10599,15321
4045,Pittsburgh Mills,3/30/2022 21:17,4/4/2022 17:49,73196,15236
4046,McKees Rocks,3/30/2022 21:20,3/31/2022 13:56,119479,15106
4047,Washington,3/30/2022 22:20,3/31/2022 18:09,84948,15211
4048,Washington,3/30/2022 23:49,4/1/2022 10:48,118388,15237
4049,Butler,3/30/2022 23:50,3/31/2022 11:57,118388,15237
4050,McKees Rocks,3/31/2022 3:44,3/31/2022 13:21,36939,15220
4051,Washington,3/31/2022 5:58,4/1/2022 11:30,68772,15301
4052,Butler,3/31/2022 6:59,3/31/2022 11:41,2087,15090
4053,Washington,3/31/2022 7:00,4/1/2022 13:49,2087,15090
4054,Butler,3/31/2022 7:34,3/31/2022 14:06,118074,15106
4055,Pittsburgh Mills,3/31/2022 7:48,4/4/2022 14:19,2817,15321
4056,Washington,3/31/2022 7:49,4/4/2022 14:25,2817,15241
4057,Beaver,3/31/2022 7:50,4/4/2022 14:29,2817,15241
4058,Butler,3/31/2022 7:51,4/4/2022 14:24,2817,15241
4059,Pittsburgh Mills,3/31/2022 7:57,4/4/2022 9:57,110987,15216
4060,Butler,3/31/2022 8:13,4/5/2022 16:39,23210,15120
4061,Washington,3/31/2022 9:43,4/7/2022 11:53,830,15102
4062,McKees Rocks,3/31/2022 10:05,4/5/2022 9:34,1882,15235
4063,Washington,3/31/2022 10:10,4/4/2022 8:58,7417,15210
4064,Washington,3/31/2022 10:12,4/4/2022 11:08,121279,15106
4065,McKees Rocks,3/31/2022 10:45,4/1/2022 12:08,51434,15106
4066,Butler,3/31/2022 11:51,4/5/2022 11:18,118074,15106
4067,Butler,3/31/2022 11:53,4/6/2022 11:58,118388,15237
4068,McKees Rocks,3/31/2022 15:53,4/4/2022 12:21,23210,15120
4069,Washington,3/31/2022 16:54,4/1/2022 12:31,61702,15342
4070,McKees Rocks,3/31/2022 16:59,4/4/2022 9:10,115935,15227
4071,Washington,3/31/2022 20:04,4/4/2022 10:18,56800,15205
4072,Butler,3/31/2022 21:57,4/4/2022 18:48,119479,15106
4073,Pittsburgh Mills,3/31/2022 22:02,4/4/2022 12:28,111608,15120
4074,McKees Rocks,3/31/2022 22:05,4/4/2022 12:30,111608,15120
4075,Pittsburgh Mills,3/31/2022 22:08,4/5/2022 9:57,26575,15227
4076,Pittsburgh Mills,3/31/2022 22:09,4/4/2022 18:46,119479,15106
4077,Butler,3/31/2022 22:15,4/5/2022 12:22,45583,15301
4078,Butler,3/31/2022 22:50,4/4/2022 16:46,694,15332
4079,Pittsburgh Mills,3/31/2022 22:51,4/4/2022 16:47,694,15332
4080,McKees Rocks,3/31/2022 22:55,4/4/2022 9:09,118388,15237
4081,Washington,3/31/2022 22:55,4/1/2022 14:02,118388,15237
4082,Washington,3/31/2022 23:47,4/1/2022 15:45,97642,15206
4083,Washington,4/1/2022 0:00,4/1/2022 13:39,121772,15090
4084,Washington,4/1/2022 0:01,4/4/2022 9:09,118864,15237
4085,Beaver,4/1/2022 2:14,4/5/2022 9:45,86240,15235
4086,McKees Rocks,4/1/2022 3:27,4/4/2022 8:52,106228,15237
4087,Beaver,4/1/2022 7:06,4/4/2022 14:56,2223,15317
4088,Butler,4/1/2022 9:48,4/5/2022 16:48,94376,15120
4089,Butler,4/1/2022 9:59,4/4/2022 18:09,110987,15216
4090,Washington,4/1/2022 10:08,4/5/2022 9:22,99368,15221
4091,Butler,4/1/2022 10:27,4/5/2022 13:25,3567,15301
4092,Butler,4/1/2022 13:43,4/5/2022 11:00,44831,15205
4093,Pittsburgh Mills,4/1/2022 13:51,4/11/2022 14:26,70378,15222
4094,Washington,4/1/2022 14:23,4/5/2022 9:22,18127,15221
4095,Washington,4/1/2022 15:30,4/4/2022 18:29,119470,15106
4096,Butler,4/1/2022 16:20,4/5/2022 12:53,34857,15205
4097,Butler,4/1/2022 21:52,4/5/2022 11:18,104105,15243
4098,Butler,4/1/2022 21:58,4/5/2022 15:20,100906,15237
4099,Butler,4/1/2022 22:04,4/4/2022 14:01,12392,15017
4100,Butler,4/1/2022 22:07,4/4/2022 12:19,48956,15090
4101,Washington,4/1/2022 22:08,4/5/2022 13:26,101565,15203
4102,McKees Rocks,4/1/2022 22:14,4/6/2022 10:56,48956,15090
4103,Pittsburgh Mills,4/1/2022 22:42,4/5/2022 10:03,1761,15227
4104,Beaver,4/1/2022 22:49,4/4/2022 18:47,119479,15106
4105,Pittsburgh Mills,4/1/2022 22:49,4/4/2022 18:49,119479,15106
4106,Butler,4/1/2022 22:50,4/4/2022 18:47,119479,15106
4107,Washington,4/1/2022 22:50,4/4/2022 18:47,119479,15106
4108,Pittsburgh Mills,4/1/2022 22:53,4/6/2022 11:58,118388,15237
4109,McKees Rocks,4/2/2022 0:41,4/5/2022 11:28,58077,15017
4110,Beaver,4/2/2022 7:17,4/4/2022 19:01,56800,15205
4111,Pittsburgh Mills,4/2/2022 7:48,4/4/2022 14:19,2817,15321
4112,Washington,4/2/2022 7:48,4/6/2022 8:47,2817,15321
4113,Butler,4/2/2022 7:49,4/4/2022 14:25,2817,15241
4114,Butler,4/2/2022 8:08,4/5/2022 10:41,23907,15216
4115,Washington,4/2/2022 8:21,4/4/2022 17:20,101645,15129
4116,Pittsburgh Mills,4/2/2022 10:03,4/6/2022 12:12,37122,15237
4117,Butler,4/2/2022 10:37,4/7/2022 12:16,112469,15102
4118,Washington,4/2/2022 10:39,4/7/2022 12:16,112469,15102
4119,Washington,4/2/2022 17:50,4/5/2022 11:38,93243,15220
4120,Butler,4/2/2022 17:51,4/5/2022 11:37,93243,15220
4121,Beaver,4/2/2022 20:33,4/4/2022 14:55,2223,15317
4122,Butler,4/3/2022 4:05,4/5/2022 10:34,71198,15226
4123,Washington,4/3/2022 7:31,4/22/2022 15:08,21868,15317
4124,McKees Rocks,4/3/2022 16:48,4/5/2022 11:54,89405,15317
4125,Beaver,4/4/2022 5:46,4/4/2022 17:40,23669,15102
4126,Washington,4/4/2022 5:47,4/4/2022 17:37,23669,15102
4127,Washington,4/4/2022 7:49,4/5/2022 16:39,23210,15120
4128,McKees Rocks,4/4/2022 8:52,4/6/2022 8:44,2817,15321
4129,Washington,4/4/2022 9:56,4/5/2022 14:45,60824,15237
4130,Pittsburgh Mills,4/4/2022 11:03,4/7/2022 12:09,56800,15205
4131,Butler,4/4/2022 12:05,4/6/2022 16:14,30138,15210
4132,Beaver,4/4/2022 13:59,4/8/2022 13:41,55982,15106
4133,Butler,4/4/2022 17:54,4/12/2022 18:01,11132,15220
4134,Pittsburgh Mills,4/4/2022 19:19,4/6/2022 14:51,47165,15233
4135,Butler,4/4/2022 19:26,4/6/2022 14:50,47165,15233
4136,Washington,4/4/2022 20:14,4/5/2022 13:39,11957,15301
4137,Washington,4/4/2022 22:02,4/5/2022 15:57,63539,15208
4138,Washington,4/4/2022 22:42,4/7/2022 12:21,119479,15106
4139,Washington,4/4/2022 22:46,4/5/2022 16:48,94376,15120
4140,McKees Rocks,4/4/2022 22:52,4/6/2022 15:47,163,15226
4141,Pittsburgh Mills,4/4/2022 22:52,4/7/2022 9:32,92288,15317
4142,Washington,4/4/2022 23:25,4/7/2022 12:05,16961,15102
4143,Butler,4/4/2022 23:44,4/7/2022 11:31,123378,15201
4144,Butler,4/4/2022 23:49,4/11/2022 9:22,124105,15057
4145,Washington,4/5/2022 1:40,4/5/2022 15:03,32167,15237
4146,Butler,4/5/2022 2:41,4/6/2022 14:18,18127,15221
4147,Butler,4/5/2022 5:43,4/7/2022 11:20,61889,15206
4148,Pittsburgh Mills,4/5/2022 6:29,4/7/2022 12:35,79314,15241
4149,McKees Rocks,4/5/2022 6:29,4/5/2022 11:32,79314,15241
4151,Butler,4/5/2022 7:48,4/8/2022 16:08,2817,15241
4152,Washington,4/5/2022 7:49,4/6/2022 8:40,2817,15321
4153,Beaver,4/5/2022 7:54,4/8/2022 12:51,123970,15237
4154,Butler,4/5/2022 9:14,4/7/2022 10:01,118769,15342
4155,Butler,4/5/2022 10:32,4/6/2022 15:31,39417,15228
4156,Washington,4/5/2022 11:18,4/8/2022 12:17,15779,15220
4157,Butler,4/5/2022 11:34,4/6/2022 15:05,118503,15220
4158,Washington,4/5/2022 12:12,4/12/2022 18:01,11132,15220
4159,Pittsburgh Mills,4/5/2022 15:37,4/7/2022 12:34,119470,15106
4160,Butler,4/5/2022 16:06,4/6/2022 11:40,60316,15090
4161,Pittsburgh Mills,4/5/2022 20:23,4/7/2022 14:23,100940,15090
4162,Butler,4/5/2022 20:42,4/8/2022 9:13,109070,15237
4163,Pittsburgh Mills,4/5/2022 20:49,4/6/2022 13:55,74806,15147
4164,Beaver,4/5/2022 20:54,4/8/2022 12:14,100940,15090
4165,Butler,4/5/2022 20:55,4/6/2022 11:01,100940,15090
4166,Beaver,4/5/2022 21:28,4/8/2022 13:34,119479,15106
4168,Washington,4/5/2022 21:32,4/8/2022 16:17,2956,15241
4169,Washington,4/5/2022 21:43,4/8/2022 16:51,126428,15236
4170,Butler,4/5/2022 21:45,4/7/2022 12:52,121279,15106
4171,Washington,4/5/2022 21:48,4/8/2022 11:35,95540,15243
4172,Pittsburgh Mills,4/5/2022 21:49,4/8/2022 11:34,95540,15243
4173,Butler,4/5/2022 22:07,4/7/2022 14:07,40694,15120
4174,Washington,4/6/2022 6:37,4/7/2022 12:45,126742,15017
4175,McKees Rocks,4/6/2022 8:03,4/7/2022 15:03,106228,15237
4176,Butler,4/6/2022 8:08,4/6/2022 15:56,116545,15226
4177,Pittsburgh Mills,4/6/2022 8:52,4/8/2022 12:26,60316,15090
4178,McKees Rocks,4/6/2022 8:52,4/8/2022 12:25,60316,15090
4179,Washington,4/6/2022 9:19,4/7/2022 14:44,121772,15090
4180,Washington,4/6/2022 9:45,4/7/2022 11:16,8674,15330
4181,Washington,4/6/2022 10:55,4/7/2022 11:35,98588,15367
4182,Butler,4/6/2022 12:38,4/13/2022 9:57,99368,15221
4183,Pittsburgh Mills,4/6/2022 15:08,4/8/2022 8:44,112163,15233
4184,Butler,4/6/2022 18:58,4/11/2022 12:39,125652,15129
4185,Pittsburgh Mills,4/6/2022 19:17,4/8/2022 11:57,11326,15228
4186,Pittsburgh Mills,4/6/2022 21:13,4/7/2022 17:24,123473,15206
4187,Pittsburgh Mills,4/6/2022 21:23,4/7/2022 17:44,65249,15213
4188,Butler,4/6/2022 21:53,4/8/2022 16:29,14650,15102
4189,Pittsburgh Mills,4/6/2022 22:09,4/8/2022 14:17,19091,15120
4190,Butler,4/6/2022 22:17,4/8/2022 16:17,2956,15241
4193,Washington,4/7/2022 7:16,4/8/2022 14:12,89036,15317
4194,Washington,4/7/2022 7:18,4/8/2022 9:20,30424,15237
4195,Pittsburgh Mills,4/7/2022 7:39,4/8/2022 16:08,2817,15241
4196,Butler,4/7/2022 8:05,4/11/2022 11:40,7417,15210
4197,Washington,4/7/2022 8:47,4/8/2022 15:39,56434,15317
4198,Butler,4/7/2022 9:26,4/8/2022 14:20,11565,15317
4200,McKees Rocks,4/7/2022 10:32,4/14/2022 15:51,694,15332
4201,Pittsburgh Mills,4/7/2022 10:48,4/12/2022 11:26,10593,15044
4202,Butler,4/7/2022 11:05,4/8/2022 17:34,11396,15220
4203,Washington,4/7/2022 11:11,4/8/2022 17:33,11396,15220
4204,Pittsburgh Mills,4/7/2022 11:13,4/8/2022 17:32,11396,15220
4205,Beaver,4/7/2022 11:13,4/8/2022 17:33,11396,15220
4206,Pittsburgh Mills,4/7/2022 12:15,4/8/2022 11:47,54673,15243
4207,Butler,4/7/2022 12:16,4/11/2022 13:34,54673,15243
4208,McKees Rocks,4/7/2022 20:31,4/8/2022 13:26,95432,15216
4209,Beaver,4/7/2022 21:14,4/8/2022 15:56,12799,15102
4210,Pittsburgh Mills,4/7/2022 21:29,4/12/2022 12:16,33489,15237
4211,Beaver,4/7/2022 21:30,4/11/2022 11:24,16494,15211
4212,Butler,4/7/2022 21:49,4/11/2022 11:02,97642,15206
4213,Pittsburgh Mills,4/7/2022 22:00,4/14/2022 14:34,12392,15017
4214,Beaver,4/7/2022 22:00,4/8/2022 13:21,91505,15205
4215,Butler,4/7/2022 22:01,4/8/2022 13:21,91505,15205
4216,Washington,4/7/2022 22:14,4/8/2022 18:06,37122,15237
4217,Washington,4/7/2022 22:20,4/8/2022 16:37,31017,15102
4218,Butler,4/8/2022 0:15,4/11/2022 17:03,95121,15120
4219,McKees Rocks,4/8/2022 4:16,4/11/2022 9:56,3567,15301
4220,McKees Rocks,4/8/2022 6:20,4/11/2022 10:04,203,15301
4221,McKees Rocks,4/8/2022 7:54,4/8/2022 13:12,93243,15220
4222,McKees Rocks,4/8/2022 8:09,4/12/2022 9:52,48848,15044
4223,Pittsburgh Mills,4/8/2022 9:01,4/12/2022 16:46,11565,15317
4224,Washington,4/8/2022 9:01,4/12/2022 16:45,11565,15317
4225,Beaver,4/8/2022 9:04,4/14/2022 15:51,694,15332
4226,Pittsburgh Mills,4/8/2022 9:24,4/12/2022 14:25,2817,15241
4228,McKees Rocks,4/8/2022 11:04,4/13/2022 9:54,47165,15233
4229,Butler,4/8/2022 16:31,4/13/2022 9:55,47165,15233
4230,Butler,4/8/2022 16:44,4/12/2022 13:23,55982,15106
4231,Washington,4/8/2022 18:50,4/12/2022 16:10,103101,15301
4232,Beaver,4/8/2022 21:59,4/16/2022 14:08,2956,15241
4233,Butler,4/8/2022 22:14,4/22/2022 8:47,97617,15237
4234,Butler,4/8/2022 22:15,4/12/2022 14:14,2956,15241
4235,Washington,4/8/2022 22:20,4/15/2022 11:23,109070,15237
4236,Butler,4/8/2022 22:25,4/14/2022 14:00,105430,15205
4237,Washington,4/8/2022 22:33,4/11/2022 14:47,69087,15213
4238,Washington,4/8/2022 22:40,4/12/2022 16:26,128712,15301
4239,Butler,4/8/2022 22:43,4/12/2022 13:52,61523,15243
4240,McKees Rocks,4/8/2022 23:39,4/12/2022 11:55,37122,15237
4241,Washington,4/9/2022 6:09,4/11/2022 14:00,71198,15226
4242,Washington,4/9/2022 6:46,4/11/2022 15:11,129353,15217
4243,Beaver,4/9/2022 7:25,4/14/2022 14:15,119479,15106
4244,Pittsburgh Mills,4/9/2022 7:26,4/12/2022 13:15,119479,15106
4245,McKees Rocks,4/9/2022 7:27,4/12/2022 13:15,119479,15106
4246,Washington,4/9/2022 7:27,4/12/2022 13:11,119479,15106
4247,Butler,4/9/2022 7:28,4/12/2022 13:15,119479,15106
4248,Butler,4/9/2022 7:36,4/12/2022 13:33,3858,15106
4249,Pittsburgh Mills,4/9/2022 7:48,4/12/2022 13:44,95540,15243
4250,Washington,4/9/2022 8:55,4/11/2022 11:42,16220,15317
4251,Butler,4/9/2022 9:11,4/15/2022 13:10,1777,15317
4252,Beaver,4/9/2022 9:47,4/16/2022 14:33,2817,15241
4253,Washington,4/9/2022 9:47,4/11/2022 13:21,2817,15241
4254,McKees Rocks,4/9/2022 9:48,4/12/2022 14:25,2817,15241
4255,Butler,4/9/2022 12:54,4/12/2022 16:47,11565,15317
4256,Washington,4/9/2022 14:43,4/11/2022 13:53,94220,15226
4257,Washington,4/9/2022 22:10,4/14/2022 15:51,694,15332
4258,Butler,4/9/2022 22:11,4/14/2022 15:52,694,15332
4259,McKees Rocks,4/9/2022 22:52,4/12/2022 9:35,107026,15101
4260,Washington,4/9/2022 23:22,4/12/2022 9:35,107026,15101
4261,Washington,4/10/2022 8:51,4/11/2022 12:04,564,15317
4262,Butler,4/11/2022 9:33,4/13/2022 10:44,57742,15234
4263,Washington,4/11/2022 9:33,4/13/2022 10:46,57742,15234
4264,Washington,4/11/2022 11:58,4/12/2022 17:17,1485,15317
4265,Butler,4/11/2022 12:36,4/12/2022 18:01,11132,15220
4266,Pittsburgh Mills,4/11/2022 12:47,4/11/2022 16:56,122913,15221
4267,Washington,4/11/2022 14:56,4/13/2022 10:08,122913,15221
4268,McKees Rocks,4/11/2022 15:19,4/13/2022 10:17,35983,15234
4269,Washington,4/11/2022 16:24,4/12/2022 17:01,19977,15317
4270,McKees Rocks,4/11/2022 18:27,4/20/2022 19:27,11396,15228
4271,Butler,4/11/2022 18:28,4/20/2022 19:27,11396,15228
4272,Washington,4/11/2022 18:28,4/20/2022 19:26,11396,15228
4273,Beaver,4/11/2022 19:29,4/19/2022 15:23,17562,15237
4274,Butler,4/11/2022 19:32,4/12/2022 12:09,17562,15237
4275,Pittsburgh Mills,4/11/2022 21:56,4/16/2022 13:55,11326,15228
4276,Butler,4/11/2022 22:05,4/12/2022 14:41,124517,15317
4277,Pittsburgh Mills,4/11/2022 23:47,4/13/2022 13:55,119479,15106
4278,Washington,4/12/2022 6:01,4/13/2022 16:13,79314,15241
4279,Beaver,4/12/2022 6:17,4/14/2022 14:54,42199,15017
4280,Washington,4/12/2022 6:51,4/13/2022 18:42,46670,15237
4281,McKees Rocks,4/12/2022 7:13,4/12/2022 18:28,131294,15203
4282,Butler,4/12/2022 7:31,4/12/2022 20:39,91364,15217
4283,Washington,4/12/2022 8:31,4/13/2022 16:46,110987,15216
4284,Butler,4/12/2022 8:32,4/15/2022 12:20,110987,15216
4285,Butler,4/12/2022 9:06,4/14/2022 15:21,95610,15317
4286,Pittsburgh Mills,4/12/2022 9:08,4/14/2022 15:20,95610,15317
4287,McKees Rocks,4/12/2022 9:26,4/13/2022 15:48,564,15317
4288,Washington,4/12/2022 9:28,4/13/2022 15:49,564,15317
4289,Pittsburgh Mills,4/12/2022 9:37,4/13/2022 19:34,92121,15217
4290,Washington,4/12/2022 10:23,4/13/2022 16:26,45903,15017
4291,Pittsburgh Mills,4/12/2022 10:24,4/13/2022 17:18,90648,15227
4292,Washington,4/12/2022 12:44,4/15/2022 11:40,18127,15221
4293,Washington,4/12/2022 15:10,4/14/2022 16:26,125652,15129
4294,McKees Rocks,4/12/2022 16:48,4/14/2022 15:38,109077,15367
4295,Pittsburgh Mills,4/12/2022 17:04,4/13/2022 13:43,123498,15205
4296,Pittsburgh Mills,4/12/2022 17:45,4/13/2022 12:33,124115,15206
4297,Butler,4/12/2022 19:24,4/15/2022 15:32,79314,15241
4298,Butler,4/12/2022 19:27,4/16/2022 14:44,125470,15102
4299,Washington,4/12/2022 20:23,4/15/2022 12:12,13544,15220
4300,Pittsburgh Mills,4/12/2022 20:30,4/14/2022 13:44,49565,15220
4301,Pittsburgh Mills,4/12/2022 21:55,4/13/2022 18:14,17362,15237
4302,Washington,4/12/2022 21:57,4/13/2022 17:45,131294,15203
4303,McKees Rocks,4/12/2022 22:00,4/13/2022 18:14,17362,15237
4305,Pittsburgh Mills,4/12/2022 22:15,4/13/2022 16:14,79314,15241
4307,Butler,4/12/2022 22:17,4/14/2022 13:10,131826,15237
4308,Washington,4/12/2022 22:34,4/13/2022 18:53,107026,15101
4309,Pittsburgh Mills,4/12/2022 22:35,4/13/2022 19:20,69087,15213
4310,Pittsburgh Mills,4/12/2022 22:51,4/13/2022 13:01,119778,15214
4311,Washington,4/12/2022 22:53,4/13/2022 18:27,60824,15237
4312,Washington,4/13/2022 7:35,4/13/2022 16:54,116860,15216
4313,Pittsburgh Mills,4/13/2022 7:57,4/13/2022 11:58,95607,15223
4314,Washington,4/13/2022 8:48,4/16/2022 13:42,57742,15234
4315,Butler,4/13/2022 9:31,4/16/2022 14:21,2817,15241
4316,Washington,4/13/2022 9:31,4/16/2022 14:36,2817,15241
4317,Pittsburgh Mills,4/13/2022 9:32,4/16/2022 14:36,2817,15241
4318,Butler,4/13/2022 10:04,4/14/2022 17:20,30138,15210
4319,Beaver,4/13/2022 11:41,4/15/2022 13:36,15617,15317
4320,Washington,4/13/2022 11:54,4/16/2022 12:27,50151,15207
4321,Pittsburgh Mills,4/13/2022 12:18,4/19/2022 15:26,17562,15237
4322,Pittsburgh Mills,4/13/2022 16:31,4/21/2022 17:24,131294,15203
4323,Pittsburgh Mills,4/13/2022 20:21,4/15/2022 11:22,63539,15208
4324,Pittsburgh Mills,4/13/2022 20:54,4/16/2022 14:16,9032,15241
4325,Washington,4/13/2022 21:39,4/16/2022 13:27,18194,15234
4326,Butler,4/13/2022 21:40,4/16/2022 13:27,18194,15234
4327,Butler,4/13/2022 21:48,4/16/2022 14:15,9032,15241
4328,BD to MR,4/13/2022 21:48,4/16/2022 15:53,37122,15237
4329,Butler,4/13/2022 21:57,4/15/2022 12:50,111608,15120
4330,Butler,4/13/2022 21:59,4/16/2022 13:47,103536,15228
